arm,seed,gen,ppf_pred,sigma,h_hist_pop,sens_novelty,composite,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30
B_sens_al_score,271,1,3.2974069118499756,0.07822838425636292,1.7210367048200328,36.13089370727539,0.6542569398880005,5,1,2,1,4,1,1,3,7,9,6,4,1,8,1,6,4,4,7,1,3,1,1,5,3,3,1,3,5,4,1
B_sens_al_score,271,1,2.7704038619995117,0.07806511223316193,1.7210367048200328,36.31975173950195,0.6864932179450989,9,1,9,1,5,1,1,4,5,6,6,6,2,6,9,3,5,1,1,1,1,4,1,7,1,6,1,4,3,1,3
B_sens_al_score,271,1,2.7662057876586914,0.10587888211011887,1.7210367048200328,30.575023651123047,0.35041573643684387,1,5,1,1,4,8,6,4,3,1,4,3,1,5,1,1,4,4,1,1,5,4,1,5,1,1,1,2,5,3,7
B_sens_al_score,271,1,2.15901780128479,0.09934339672327042,1.7210367048200328,34.38298034667969,0.9089046716690063,4,8,8,5,5,4,1,1,2,1,4,4,7,5,5,1,1,3,4,5,1,1,1,1,5,1,3,5,1,3,6
B_sens_al_score,271,1,6.709158897399902,0.25910329818725586,1.7210367048200328,34.90779495239258,5.51789665222168,1,5,5,3,4,4,3,4,5,4,6,4,4,1,1,5,4,1,3,4,7,3,1,3,1,4,5,3,4,8,7
B_sens_al_score,271,1,3.755986213684082,0.0833774134516716,1.7210367048200328,33.97016143798828,0.3779941201210022,6,1,5,4,3,5,4,1,1,2,1,3,5,3,1,6,1,1,9,4,3,1,1,4,1,3,7,5,8,5,1
B_sens_al_score,271,1,2.9112625122070312,0.09019725024700165,1.7210367048200328,36.0935173034668,0.9845913648605347,8,1,5,4,4,5,5,5,1,6,1,4,5,8,1,1,3,3,1,5,7,9,1,2,6,1,4,6,4,3,1
B_sens_al_score,271,1,4.124481201171875,0.15171945095062256,1.7210367048200328,36.326515197753906,2.765502691268921,5,6,9,4,8,1,8,7,6,1,1,5,1,1,3,3,7,1,1,6,4,4,1,4,4,1,2,1,1,3,3
B_sens_al_score,271,1,2.0230672359466553,0.0683339536190033,1.7210367048200328,36.39511489868164,0.4266919493675232,3,3,1,1,3,1,6,3,1,9,4,1,7,5,4,4,4,1,8,3,5,6,1,2,5,4,4,8,4,1,1
B_sens_al_score,271,1,3.8222057819366455,0.09493981301784515,1.7210367048200328,32.845279693603516,0.48471489548683167,1,5,4,1,7,9,4,1,1,3,5,4,3,1,4,7,1,1,1,3,1,5,1,4,4,3,1,9,3,5,5
B_sens_al_score,271,1,2.6621716022491455,0.11929678171873093,1.7210367048200328,31.558429718017578,0.920756995677948,1,1,1,9,1,1,4,5,1,9,1,1,1,1,6,5,1,4,3,1,1,3,8,1,4,6,3,1,6,7,5
B_sens_al_score,271,2,2.271998405456543,0.06432957947254181,1.7315255489995687,37.54960632324219,0.43269017338752747,1,3,9,4,5,6,2,3,4,2,4,1,6,9,4,4,4,4,1,3,6,1,8,1,1,1,1,5,5,1,3
B_sens_al_score,271,2,2.9738824367523193,0.09891047328710556,1.7315255489995687,33.78168487548828,0.6504420042037964,4,6,4,1,5,1,1,1,5,4,4,1,9,1,1,3,1,4,9,1,1,4,7,5,3,4,1,8,1,4,6
B_sens_al_score,271,2,3.29719877243042,0.07431988418102264,1.7315255489995687,36.00883483886719,0.4148012399673462,2,1,5,1,1,9,5,7,1,3,6,1,6,9,4,1,1,4,1,3,5,1,4,2,1,2,1,6,9,3,6
B_sens_al_score,271,2,2.029991388320923,0.0690031424164772,1.7315255489995687,38.38654327392578,0.7026281952857971,8,4,5,4,4,6,7,1,6,1,4,9,5,5,9,1,3,3,7,1,6,4,6,5,4,6,4,5,3,1,1
B_sens_al_score,271,2,3.9196102619171143,0.11080507189035416,1.7315255489995687,34.47438430786133,1.080651879310608,1,5,1,4,3,4,4,6,1,7,3,1,4,3,1,4,6,4,6,4,5,9,5,1,5,3,1,1,1,3,6
B_sens_al_score,271,2,2.3071517944335938,0.08841489255428314,1.7315255489995687,34.109336853027344,0.4385744333267212,6,8,9,1,5,1,3,4,3,1,6,4,4,6,3,3,4,4,1,5,6,4,4,1,1,1,1,1,1,5,1
B_sens_al_score,271,2,3.083850145339966,0.10555337369441986,1.7315255489995687,32.357765197753906,0.5671880841255188,6,4,1,1,3,1,1,6,5,1,4,1,1,4,1,5,4,4,3,5,5,6,7,1,1,1,2,5,3,4,1
B_sens_al_score,271,2,2.735119342803955,0.09240960329771042,1.7315255489995687,32.94150924682617,0.33284687995910645,1,8,5,8,4,4,1,4,1,3,1,1,3,1,4,1,3,8,1,1,1,5,4,1,1,6,4,2,1,5,5
B_sens_al_score,271,2,3.9108388423919678,0.10288001596927643,1.7315255489995687,38.65459442138672,1.6233174800872803,1,1,6,4,1,7,9,4,5,8,1,1,1,3,3,2,1,8,6,5,6,7,4,3,4,1,6,6,4,4,3
B_sens_al_score,271,2,2.5191309452056885,0.09270934015512466,1.7315255489995687,34.515472412109375,0.6217769980430603,4,5,7,3,4,3,4,1,1,3,1,3,1,7,5,3,1,1,1,6,6,4,1,5,4,6,3,5,2,4,1
B_sens_al_score,271,2,3.21388578414917,0.07527792453765869,1.7315255489995687,36.57378005981445,0.5404184460639954,2,1,3,4,4,5,5,3,6,7,4,7,3,4,5,2,4,1,6,1,6,4,1,1,4,1,3,5,4,1,1
B_sens_al_score,271,2,4.9215874671936035,0.1623864620923996,1.7315255489995687,33.67804718017578,2.2673118114471436,1,5,1,3,3,7,5,7,2,4,4,7,3,1,1,4,5,1,1,3,1,1,3,1,6,6,1,3,4,1,1
B_sens_al_score,271,2,4.3839335441589355,0.12180089950561523,1.7315255489995687,31.497331619262695,0.8320599794387817,1,6,4,3,1,1,6,1,2,5,1,7,1,1,1,4,4,6,1,4,4,3,1,1,1,3,4,1,5,1,1
B_sens_al_score,271,2,5.257123947143555,0.1425148993730545,1.7315255489995687,37.05052947998047,2.357879161834717,5,5,4,5,4,9,3,1,2,1,5,3,2,4,1,3,1,8,3,5,9,1,6,4,1,4,4,1,7,4,1
B_sens_al_score,271,2,2.3941681385040283,0.07179643213748932,1.7315255489995687,36.13518142700195,0.3723607361316681,1,1,2,8,6,5,1,1,4,6,1,5,1,1,1,6,7,5,6,5,4,3,4,5,1,3,9,4,5,3,1
B_sens_al_score,271,2,3.3455066680908203,0.1371823400259018,1.7315255489995687,33.078636169433594,1.510864496231079,6,5,1,9,3,7,6,7,3,1,4,3,1,5,1,1,4,1,1,1,5,4,1,5,1,1,1,2,1,3,7
B_sens_al_score,271,2,2.6512207984924316,0.07912176847457886,1.7315255489995687,34.83241653442383,0.328334778547287,3,5,1,1,6,5,1,2,4,3,8,1,4,7,1,1,1,1,1,1,5,9,7,4,5,8,4,1,3,4,1
B_sens_al_score,271,2,6.912352085113525,0.3206349015235901,1.7315255489995687,33.71737289428711,6.3514275550842285,1,5,5,1,4,3,3,4,5,4,4,4,1,1,1,5,1,1,7,4,4,3,1,3,1,8,5,3,6,8,7
B_sens_al_score,271,2,2.356929063796997,0.08617264777421951,1.7315255489995687,34.648101806640625,0.47706252336502075,8,5,9,1,4,1,1,1,4,3,1,1,7,4,1,1,3,9,1,1,4,7,4,5,5,2,1,1,6,4,3
B_sens_al_score,271,2,3.9070827960968018,0.10349918901920319,1.7315255489995687,33.367671966552734,0.6946965456008911,6,1,5,4,3,1,4,1,1,3,1,3,4,3,1,6,4,1,9,4,5,1,1,4,1,3,7,2,8,5,1
B_sens_al_score,271,2,2.48854923248291,0.09258796274662018,1.7315255489995687,34.114158630371094,0.5469502806663513,4,5,4,4,5,8,9,5,3,4,3,1,1,4,3,1,1,6,1,4,6,1,3,1,3,8,1,1,5,2,4
B_sens_al_score,271,2,5.216165065765381,0.16359326243400574,1.7315255489995687,35.29759979248047,2.587756633758545,5,6,1,4,3,1,8,5,6,1,4,5,7,1,3,3,4,1,1,6,4,4,1,4,5,1,2,1,2,3,3
B_sens_al_score,271,2,4.096197605133057,0.12924647331237793,1.7315255489995687,33.18666076660156,1.325705885887146,6,1,1,1,3,4,1,7,5,1,1,4,5,7,5,1,1,3,6,8,4,3,7,3,5,1,4,1,1,8,1
B_sens_al_score,271,2,3.831080913543701,0.14162492752075195,1.7315255489995687,31.656658172607422,1.3712689876556396,1,5,9,1,4,8,4,1,1,1,5,4,3,1,4,7,1,1,1,4,1,5,1,4,2,5,1,5,3,5,5
B_sens_al_score,271,3,3.607050895690918,0.11098626255989075,1.7209039940746498,32.87250518798828,0.8652152419090271,6,1,1,5,6,3,4,1,1,1,6,1,1,1,5,5,7,3,7,4,1,9,4,3,1,1,4,5,1,5,2
B_sens_al_score,271,3,2.897979497909546,0.10019193589687347,1.7209039940746498,34.523895263671875,0.8604127168655396,6,3,6,9,1,1,6,1,6,4,1,4,3,3,6,1,1,5,4,6,5,1,4,1,4,5,1,1,1,8,2
B_sens_al_score,271,3,3.3467917442321777,0.08839274942874908,1.7209039940746498,35.53615188598633,0.7062892913818359,1,5,1,4,8,3,1,3,3,1,5,4,8,4,7,4,1,3,1,3,3,3,1,5,1,6,6,2,3,1,2
B_sens_al_score,509,1,4.1567301750183105,0.11814503371715546,1.7461054829075366,37.200496673583984,1.9409066438674927,6,1,6,4,3,1,4,5,2,5,1,9,8,4,2,1,2,1,3,8,4,5,1,5,1,3,1,3,1,1,7
B_sens_al_score,509,1,3.9741480350494385,0.12367265671491623,1.7461054829075366,30.00181007385254,0.6100717186927795,5,5,1,1,1,1,4,1,4,1,4,3,1,1,8,5,5,1,1,1,4,6,1,1,3,5,1,9,3,4,3
B_sens_al_score,509,1,5.940237998962402,0.19100524485111237,1.7461054829075366,31.861948013305664,2.800934314727783,6,5,1,1,3,5,4,1,5,1,4,3,7,5,1,3,1,7,4,5,4,1,6,1,1,1,1,9,1,1,1
B_sens_al_score,509,1,3.1293554306030273,0.0922587588429451,1.7461054829075366,34.83634948730469,0.7597537040710449,3,7,4,2,5,6,1,6,1,5,5,1,3,4,6,1,5,1,1,4,5,6,1,1,3,5,1,8,1,4,1
B_sens_al_score,509,1,2.184126377105713,0.0730634480714798,1.7461054829075366,35.2281379699707,0.32466334104537964,1,4,1,4,1,5,6,4,2,3,3,7,4,1,4,1,4,8,5,5,5,1,5,1,6,4,5,8,1,4,1
B_sens_al_score,509,1,2.536771297454834,0.0730263739824295,1.7461054829075366,35.56081008911133,0.3920307457447052,4,6,4,1,1,5,7,5,4,5,4,1,1,1,7,1,8,1,8,4,1,1,9,6,1,4,4,3,4,3,3
B_sens_al_score,509,1,2.7881717681884766,0.12878571450710297,1.7461054829075366,36.14902877807617,2.010650157928467,1,1,1,4,3,3,6,5,5,4,7,1,5,9,8,1,4,7,3,1,1,4,1,3,3,4,7,2,5,5,1
B_sens_al_score,509,1,2.0590641498565674,0.10237995535135269,1.7461054829075366,34.21943664550781,0.9048434495925903,1,8,4,4,3,1,1,6,3,1,3,4,3,1,4,2,1,4,1,1,2,1,4,5,7,5,1,4,2,1,5
B_sens_al_score,509,1,2.0976786613464355,0.07160580903291702,1.7461054829075366,35.39002227783203,0.3187767565250397,1,1,1,1,3,5,6,5,1,3,1,3,7,4,8,9,7,8,3,5,4,5,2,1,1,4,4,1,1,4,5
B_sens_al_score,509,1,3.1459031105041504,0.0889519527554512,1.7461054829075366,34.62929916381836,0.6283819079399109,3,5,3,8,7,1,1,1,4,5,4,4,5,4,4,1,5,9,1,4,1,1,3,6,1,8,1,1,5,6,5
B_sens_al_score,509,1,2.2873291969299316,0.09698940068483353,1.7461054829075366,33.4161376953125,0.5949728488922119,4,3,6,1,4,1,8,4,1,1,3,1,1,9,5,4,4,3,4,5,3,1,1,7,3,1,5,4,4,2,1
B_sens_al_score,509,1,4.043310165405273,0.10607397556304932,1.7461054829075366,32.03661346435547,0.5555033683776855,1,5,1,1,3,1,3,1,1,1,8,4,5,4,1,1,6,1,3,1,1,6,3,5,7,5,3,4,1,8,9
B_sens_al_score,509,1,3.398294448852539,0.08808162063360214,1.7461054829075366,33.77009963989258,0.42844074964523315,8,5,1,1,1,1,3,1,1,3,3,1,2,5,9,5,1,1,4,3,1,5,8,1,8,1,3,3,3,5,4
B_sens_al_score,509,1,4.359072685241699,0.15019111335277557,1.7461054829075366,34.267086029052734,2.198882579803467,5,5,6,4,3,3,1,3,3,1,1,1,4,4,1,1,6,2,1,8,7,6,1,1,6,4,1,1,6,4,8
B_sens_al_score,509,1,3.669839382171631,0.09562364220619202,1.7461054829075366,32.553035736083984,0.38092219829559326,7,6,1,2,3,2,4,1,1,5,1,3,5,4,1,1,1,4,5,5,1,3,5,4,1,1,9,1,1,5,1
B_sens_al_score,509,1,4.894872665405273,0.18195059895515442,1.7461054829075366,36.859806060791016,3.584765911102295,1,5,4,6,6,1,4,3,2,1,3,9,3,6,3,8,7,4,4,6,1,1,4,1,5,1,5,5,1,1,5
B_sens_al_score,509,1,6.237890720367432,0.2874457836151123,1.7461054829075366,32.32750701904297,5.4870781898498535,5,6,1,2,1,4,1,1,5,5,1,9,1,1,1,5,3,1,4,1,3,4,3,4,3,6,1,1,1,2,3
B_sens_al_score,509,1,2.4638967514038086,0.0848078578710556,1.7461054829075366,36.82183837890625,0.9676291942596436,4,3,6,1,1,5,6,3,3,1,4,4,3,6,6,5,1,9,1,4,9,5,4,3,1,1,7,3,3,4,2
B_sens_al_score,509,1,3.7681329250335693,0.11697885394096375,1.7461054829075366,32.52065658569336,0.9478870630264282,5,6,1,2,4,5,3,7,1,1,1,1,4,4,4,1,1,3,1,1,1,2,1,5,5,4,3,7,5,3,1
B_sens_al_score,509,1,2.0376908779144287,0.06640956550836563,1.7461054829075366,36.909481048583984,0.49144619703292847,3,6,3,8,5,3,3,1,4,1,4,1,6,5,7,1,1,1,7,1,2,4,1,3,1,4,5,6,6,2,9
B_sens_al_score,509,1,3.919445753097534,0.09243223816156387,1.7461054829075366,34.28185272216797,0.6504659056663513,1,5,5,8,3,1,1,6,3,1,5,1,9,1,3,6,3,4,5,4,4,3,5,5,1,4,4,1,6,1,3
B_sens_al_score,509,1,3.3139302730560303,0.0657331794500351,1.7461054829075366,36.26786804199219,0.34142810106277466,5,9,3,4,6,4,4,1,2,6,9,1,3,1,1,5,5,9,1,3,1,3,3,1,4,4,1,4,1,1,1
B_sens_al_score,509,1,3.156129837036133,0.07415291666984558,1.7461054829075366,34.91624069213867,0.28983327746391296,1,1,5,6,3,1,1,3,3,1,5,4,1,1,3,7,1,8,5,4,2,4,3,1,4,9,4,7,1,3,6
B_sens_al_score,509,2,4.295177459716797,0.1128348559141159,1.7077842311906986,31.025341033935547,0.9747624397277832,1,5,5,2,1,1,1,6,3,1,1,8,9,1,1,4,1,1,1,1,5,6,5,1,3,1,1,1,2,1,6
B_sens_al_score,509,2,2.184727430343628,0.08274100720882416,1.7077842311906986,34.735618591308594,0.6141195893287659,1,3,1,4,4,7,5,2,1,7,5,1,1,4,1,1,4,1,1,6,5,1,3,8,3,5,2,4,6,5,1
B_sens_al_score,509,2,2.4183309078216553,0.07838038355112076,1.7077842311906986,33.555973052978516,0.24436867237091064,1,6,6,4,4,3,1,1,1,3,1,2,1,6,1,4,1,2,1,1,1,1,3,5,7,7,1,4,8,5,4
B_sens_al_score,509,2,4.851873397827148,0.13939134776592255,1.7077842311906986,30.290342330932617,1.762460470199585,4,5,1,1,4,5,4,1,5,1,4,3,7,5,1,3,1,1,4,3,3,1,6,1,5,1,1,4,6,1,1
B_sens_al_score,509,2,2.0162694454193115,0.08472727984189987,1.7077842311906986,35.9826774597168,0.9137584567070007,4,6,4,1,1,1,7,5,4,9,4,1,1,5,1,1,8,1,5,3,3,1,9,6,5,4,4,1,6,3,3
B_sens_al_score,509,2,3.865293502807617,0.13282109797000885,1.7077842311906986,38.276405334472656,3.0104458332061768,5,1,3,4,2,1,6,5,5,3,7,1,5,3,8,1,3,7,8,4,4,4,1,3,1,1,7,2,5,5,1
B_sens_al_score,509,2,2.001498222351074,0.10076500475406647,1.7077842311906986,32.92136001586914,0.9055362939834595,1,8,1,4,3,3,1,3,3,3,1,4,1,1,1,2,1,3,3,1,2,1,4,5,4,5,1,3,2,1,5
B_sens_al_score,509,2,2.9957590103149414,0.09644350409507751,1.7077842311906986,35.70408630371094,1.2697207927703857,9,5,3,8,6,3,1,1,4,5,4,4,5,5,8,1,4,9,1,1,1,1,3,6,1,2,1,1,4,6,5
B_sens_al_score,509,2,3.2272186279296875,0.08292146027088165,1.7077842311906986,32.629058837890625,0.23092854022979736,5,1,3,1,3,1,6,6,3,5,2,1,7,4,5,5,1,4,5,1,1,1,5,1,1,1,6,4,4,1,3
B_sens_al_score,509,2,4.83328914642334,0.15359532833099365,1.7077842311906986,32.394752502441406,2.6455187797546387,1,5,1,4,4,1,3,7,1,5,8,4,5,4,1,1,1,1,1,1,1,6,3,5,1,1,3,4,6,8,9
B_sens_al_score,509,2,4.357362747192383,0.10580151528120041,1.7077842311906986,35.30116653442383,1.5206825733184814,8,5,1,1,9,5,3,1,1,6,3,1,9,1,1,5,1,1,6,3,1,5,8,1,8,3,3,3,6,5,4
B_sens_al_score,509,2,3.0017714500427246,0.06817629188299179,1.7077842311906986,36.255653381347656,0.3886135220527649,8,9,2,1,1,8,4,1,5,1,5,3,8,2,1,1,4,2,1,1,5,1,5,7,8,1,4,1,1,1,1
B_sens_al_score,509,2,2.898866891860962,0.09969685226678848,1.7077842311906986,32.481109619140625,0.7869930863380432,6,4,1,7,5,1,1,1,5,3,1,1,1,4,3,6,4,4,3,2,1,1,6,4,4,1,3,4,1,1,5
B_sens_al_score,509,2,6.072197437286377,0.23640233278274536,1.7077842311906986,36.78141403198242,6.3364152908325195,1,5,1,6,8,5,4,3,2,1,1,9,3,3,3,8,7,1,4,1,4,1,4,1,8,5,5,7,1,1,5
B_sens_al_score,509,2,5.357227325439453,0.13339674472808838,1.7077842311906986,32.72636795043945,2.0043587684631348,1,6,1,2,1,4,1,1,5,1,3,9,9,1,1,5,1,1,4,1,1,4,3,4,3,4,1,6,5,2,3
B_sens_al_score,509,2,2.405508041381836,0.09715842455625534,1.7077842311906986,32.780738830566406,0.7541074752807617,4,1,1,7,1,3,1,4,3,1,5,4,1,4,2,8,3,9,1,1,5,1,1,9,3,5,3,1,3,4,4
B_sens_al_score,509,2,2.4860105514526367,0.08413940668106079,1.7077842311906986,35.64039993286133,0.8300319910049438,4,3,6,1,1,1,6,3,3,1,4,4,3,6,1,5,1,8,1,3,9,5,4,3,5,1,7,1,6,4,2
B_sens_al_score,509,2,2.0496785640716553,0.08534007519483566,1.7077842311906986,33.45759582519531,0.4682259261608124,6,3,1,4,1,3,7,8,4,8,1,1,6,4,3,1,4,1,3,1,4,5,1,3,1,5,4,1,1,2,1
B_sens_al_score,509,2,3.795077323913574,0.10710301250219345,1.7077842311906986,35.43830871582031,1.5913015604019165,1,5,1,8,3,1,1,1,3,2,5,1,9,1,5,6,3,4,5,3,5,3,5,5,4,4,4,1,3,1,3
B_sens_al_score,509,2,2.3056869506835938,0.10642437636852264,1.7077842311906986,34.617919921875,1.4160239696502686,5,4,4,5,1,3,1,2,1,9,3,7,1,1,1,5,4,1,1,6,5,1,8,4,1,1,4,3,3,2,1
B_sens_al_score,509,2,2.2340087890625,0.07827853411436081,1.7077842311906986,34.301021575927734,0.37857329845428467,4,4,8,5,4,1,9,1,3,6,4,4,9,3,1,4,2,4,1,1,5,1,3,1,6,1,1,1,4,1,1
B_sens_al_score,509,2,2.454650402069092,0.0875740721821785,1.7077842311906986,36.13364028930664,1.040675163269043,9,8,1,5,3,3,1,4,4,3,4,2,1,3,4,3,4,5,6,1,3,5,6,4,1,5,5,1,3,1,4
B_sens_al_score,509,2,2.126823902130127,0.08431258052587509,1.7077842311906986,33.4355354309082,0.42841291427612305,4,1,6,1,1,8,3,1,4,1,1,1,4,1,2,9,4,1,6,8,5,3,1,1,2,4,7,3,1,1,6
B_sens_al_score,509,2,3.0241594314575195,0.08029668033123016,1.7077842311906986,34.68307113647461,0.5193952322006226,1,1,5,6,2,1,1,3,3,1,5,4,1,4,3,7,1,8,5,5,3,4,3,1,5,2,4,1,6,3,6
B_sens_al_score,509,3,4.039729118347168,0.12791241705417633,1.6736915334989872,30.632553100585938,1.8345537185668945,1,5,5,6,1,1,1,6,3,7,1,8,1,1,1,4,1,1,1,5,5,6,5,1,1,1,1,1,1,1,6
B_sens_al_score,509,3,3.2740836143493652,0.08193595707416534,1.6736915334989872,33.55110549926758,0.5694445371627808,1,6,6,4,1,7,1,3,1,2,1,2,1,5,4,4,1,2,1,1,1,1,3,5,7,1,1,1,5,5,4
B_sens_al_score,509,3,5.978453159332275,0.19046102464199066,1.6736915334989872,30.289596557617188,4.152112007141113,1,5,1,1,1,1,4,1,5,1,4,3,4,5,1,3,3,1,4,5,9,1,6,1,3,1,1,8,5,1,1
B_sens_al_score,1023,1,4.748849391937256,0.1792295128107071,1.7354374286427523,32.76837158203125,1.9467997550964355,5,5,4,5,3,1,4,1,5,4,1,1,6,3,3,1,1,3,5,1,4,6,5,1,1,1,1,6,2,7,1
B_sens_al_score,1023,1,6.791864395141602,0.31309670209884644,1.7354374286427523,34.685665130615234,5.053219795227051,5,5,5,4,4,6,9,1,5,6,3,1,8,1,1,4,2,5,3,1,5,1,1,1,3,1,1,3,4,6,4
B_sens_al_score,1023,1,2.16506028175354,0.06577792763710022,1.7354374286427523,37.339595794677734,0.37852752208709717,4,8,8,7,1,5,9,1,4,3,3,1,6,4,5,6,9,5,5,4,4,1,1,1,1,1,4,1,3,2,1
B_sens_al_score,1023,1,3.752714157104492,0.09210652858018875,1.7354374286427523,39.073951721191406,1.222646951675415,9,5,1,7,1,3,9,4,3,5,6,6,4,4,5,3,4,4,5,1,6,8,1,4,7,1,1,9,3,7,1
B_sens_al_score,1023,1,4.807279586791992,0.14719225466251373,1.7354374286427523,38.163246154785156,2.2089481353759766,2,5,5,5,1,1,1,4,1,2,2,3,5,1,1,4,6,5,4,1,5,1,7,3,2,8,1,6,6,3,1
B_sens_al_score,1023,1,5.733428478240967,0.20225821435451508,1.7354374286427523,30.484928131103516,2.03226637840271,5,5,1,3,4,8,1,5,1,7,5,3,4,4,4,3,1,4,1,1,5,1,1,1,4,6,1,1,1,4,1
B_sens_al_score,1023,1,3.3591315746307373,0.07880450040102005,1.7354374286427523,37.02893829345703,0.5953958630561829,4,5,6,8,9,1,1,7,1,1,6,1,1,5,5,3,1,9,5,3,4,2,3,3,4,4,1,2,4,5,1
B_sens_al_score,1023,1,3.3020007610321045,0.10857357084751129,1.7354374286427523,32.18507766723633,0.38085004687309265,1,7,1,4,9,5,1,1,5,6,1,5,4,3,1,4,3,4,5,4,5,1,1,1,1,5,1,3,5,4,1
B_sens_al_score,1023,1,2.035994529724121,0.1150231584906578,1.7354374286427523,34.384342193603516,0.8924461007118225,1,3,1,5,7,4,1,3,4,4,1,1,4,3,6,1,4,1,9,6,5,4,4,7,5,1,6,1,6,3,5
B_sens_al_score,1023,1,4.139419078826904,0.13005761802196503,1.7354374286427523,34.178287506103516,1.1689369678497314,5,1,5,5,7,1,1,3,1,1,1,4,1,3,5,1,8,2,1,5,5,1,9,3,8,5,4,6,6,1,5
B_sens_al_score,1023,1,4.161377906799316,0.2011915147304535,1.7354374286427523,38.79104232788086,3.4370017051696777,4,5,4,3,1,1,4,1,6,6,4,4,1,2,5,5,9,4,6,1,3,2,1,9,4,3,4,6,5,8,1
B_sens_al_score,1023,1,4.648557662963867,0.20268109440803528,1.7354374286427523,32.763370513916016,2.432440757751465,1,5,5,4,1,7,1,1,1,5,1,1,9,6,1,5,3,5,4,6,3,1,5,1,1,1,1,2,4,7,4
B_sens_al_score,1023,1,2.2198657989501953,0.07020606845617294,1.7354374286427523,36.2469596862793,0.28269052505493164,5,4,9,3,6,1,4,4,1,9,1,1,1,3,3,1,9,1,5,1,4,8,7,5,1,1,5,2,1,1,3
B_sens_al_score,1023,1,4.839833736419678,0.16286242008209229,1.7354374286427523,31.71152114868164,1.4257155656814575,5,1,6,4,1,6,3,7,5,1,4,3,1,5,1,5,1,4,5,1,1,4,1,1,7,1,6,1,9,1,2
B_sens_al_score,1023,1,6.0256476402282715,0.19947080314159393,1.7354374286427523,33.82283020019531,2.5478427410125732,7,5,5,1,1,6,1,6,6,6,3,1,1,4,1,3,1,4,9,1,4,4,3,4,5,1,1,1,5,3,5
B_sens_al_score,1023,1,2.938082218170166,0.0847436785697937,1.7354374286427523,34.36521911621094,0.2610170543193817,5,1,4,6,1,5,1,1,1,2,4,1,3,9,3,8,1,4,4,5,4,4,1,1,1,6,5,5,6,3,5
B_sens_al_score,1023,1,2.0997982025146484,0.09577447921037674,1.7354374286427523,35.99436950683594,0.7697128653526306,3,1,5,1,3,1,4,5,4,4,3,1,5,8,4,7,4,3,4,3,1,6,9,3,1,1,5,6,6,1,3
B_sens_al_score,1023,1,4.805633068084717,0.1503208428621292,1.7354374286427523,31.407339096069336,1.1132882833480835,1,5,5,3,1,7,4,5,1,3,1,1,4,1,3,4,4,3,3,5,4,1,1,2,7,3,5,1,1,3,1
B_sens_al_score,1023,1,3.2498674392700195,0.15288999676704407,1.7354374286427523,33.49604797363281,1.5253934860229492,5,6,3,1,1,1,2,1,1,1,3,1,5,5,5,6,4,1,4,1,1,3,4,3,3,4,3,6,9,5,4
B_sens_al_score,1023,1,3.871544122695923,0.12401308864355087,1.7354374286427523,32.33778381347656,0.727373480796814,5,1,6,8,1,7,4,3,5,1,4,5,1,1,6,4,1,1,5,1,3,1,3,2,1,9,1,5,4,1,1
B_sens_al_score,1023,2,3.550065517425537,0.10637396574020386,1.7178094268142303,32.95946502685547,0.5253426432609558,1,1,5,1,4,1,4,4,5,3,1,2,1,1,1,7,8,1,1,4,9,8,5,1,5,4,4,1,3,5,1
B_sens_al_score,1023,2,6.704769134521484,0.365852415561676,1.7178094268142303,33.017581939697266,6.239514350891113,5,5,5,4,4,1,9,1,5,6,1,1,8,4,6,4,1,5,3,1,8,1,1,1,3,1,1,1,4,6,4
B_sens_al_score,1023,2,2.512971878051758,0.08311332762241364,1.7178094268142303,34.453712463378906,0.30485087633132935,1,5,1,4,1,7,1,8,3,3,9,1,3,4,7,4,4,1,1,5,3,4,5,6,1,5,1,3,1,6,1
B_sens_al_score,1023,2,4.504976272583008,0.1301005482673645,1.7178094268142303,32.8072509765625,1.0171935558319092,1,5,1,7,5,4,9,1,3,5,3,6,4,4,1,3,1,4,3,1,1,8,1,4,4,3,1,1,1,7,1
B_sens_al_score,1023,2,5.148924350738525,0.1490229070186615,1.7178094268142303,33.002506256103516,1.4710631370544434,2,5,5,1,1,1,1,4,1,1,1,3,5,4,1,4,6,3,4,1,5,1,7,3,4,8,1,6,6,3,1
B_sens_al_score,1023,2,4.770350933074951,0.16440944373607635,1.7178094268142303,30.447444915771484,1.312094807624817,5,5,1,5,5,8,1,1,1,6,5,3,5,4,4,3,1,3,1,1,4,1,1,1,1,6,1,3,5,4,1
B_sens_al_score,1023,2,4.693325042724609,0.12200923264026642,1.7178094268142303,36.1010627746582,1.4802358150482178,1,5,6,8,9,1,1,7,1,4,3,1,1,4,5,3,7,9,1,3,4,2,3,3,4,1,1,3,1,5,1
B_sens_al_score,1023,2,2.390066623687744,0.09101719409227371,1.7178094268142303,33.62503433227539,0.3173281252384186,1,7,1,4,4,4,1,1,5,8,4,5,6,3,1,4,1,4,9,4,3,1,1,1,5,6,1,1,8,4,1
